currency_daily_BTC_CNY (1)
timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-10-22,81317.52187500,83889.56250000,80664.28400000,82512.20850000,12780.75000000,13185.00000000,12678.08000000,12968.52000000,70038.82414400,70038.82414400
2020-10-21,75777.37500000,84097.48900000,75630.71937500,81318.85800000,11910.00000000,13217.68000000,11886.95000000,12780.96000000,114584.45676700,114584.45676700
2020-10-20,74768.66425000,76594.19275000,74298.66637500,75777.31137500,11751.46000000,12038.38000000,11677.59000000,11909.99000000,62134.75066300,62134.75066300
2020-10-19,73188.72825000,75230.13637500,72583.14550000,74768.72787500,11503.14000000,11823.99000000,11407.96000000,11751.47000000,47414.53469200,47414.53469200
2020-10-18,72279.97237500,73200.56250000,72190.32475000,73188.72825000,11360.31000000,11505.00000000,11346.22000000,11503.14000000,23284.04119100,23284.04119100
2020-10-17,72018.66450000,72547.89725000,71609.93750000,72279.27250000,11319.24000000,11402.42000000,11255.00000000,11360.20000000,22368.91524100,22368.91524100
2020-10-16,73201.38962500,73430.56687500,71260.00000000,72019.17350000,11505.13000000,11541.15000000,11200.00000000,11319.32000000,48797.74950200,48797.74950200
2020-10-15,72646.32512500,73915.32575000,71583.40587500,73201.32600000,11417.89000000,11617.34000000,11250.83000000,11505.12000000,48760.71767900,48760.71767900
2020-10-14,72663.37662500,73474.02275000,71769.00000000,72646.32512500,11420.57000000,11547.98000000,11280.00000000,11417.89000000,41415.10601500,41415.10601500
2020-10-13,73348.42700000,73531.41250000,71896.25000000,72663.31300000,11528.24000000,11557.00000000,11300.00000000,11420.56000000,42205.28370900,42205.28370900
2020-10-12,72335.38975000,74568.56362500,71081.85000000,73348.49062500,11369.02000000,11720.01000000,11172.00000000,11528.25000000,52825.28371000,52825.28371000
2020-10-11,71853.11225000,72818.81250000,71393.61250000,72335.38975000,11293.22000000,11445.00000000,11221.00000000,11369.02000000,29043.85133900,29043.85133900
2020-10-10,70309.69700000,73111.48750000,70308.86987500,71853.11225000,11050.64000000,11491.00000000,11050.51000000,11293.22000000,43648.03694300,43648.03694300
2020-10-09,69513.11200000,70653.27200000,68899.51250000,70309.69700000,10925.44000000,11104.64000000,10829.00000000,11050.64000000,48240.07323700,48240.07323700
2020-10-08,67864.97000000,69669.37500000,66999.73362500,69513.93912500,10666.40000000,10950.00000000,10530.41000000,10925.57000000,51959.69157200,51959.69157200
2020-10-07,67440.27312500,67963.39787500,67100.00662500,67864.90637500,10599.65000000,10681.87000000,10546.17000000,10666.39000000,32811.99027900,32811.99027900
2020-10-06,68665.37250000,68715.00000000,66965.31250000,67440.33675000,10792.20000000,10800.00000000,10525.00000000,10599.66000000,48674.74047100,48674.74047100
2020-10-05,67866.36975000,68702.27500000,67542.00950000,68665.43612500,10666.62000000,10798.00000000,10615.64000000,10792.21000000,34025.76165300,34025.76165300
2020-10-04,67073.92037500,68058.83537500,66919.94787500,67866.43337500,10542.07000000,10696.87000000,10517.87000000,10666.63000000,23212.00159500,23212.00159500
2020-10-03,67254.17000000,67465.15050000,66783.72675000,67073.85675000,10570.40000000,10603.56000000,10496.46000000,10542.06000000,22298.22134100,22298.22134100
2020-10-02,67564.21462500,67853.77200000,66004.57500000,67254.17000000,10619.13000000,10664.64000000,10374.00000000,10570.40000000,50130.39370500,50130.39370500
2020-10-01,68566.05387500,69478.50000000,66405.41250000,67564.21462500,10776.59000000,10920.00000000,10437.00000000,10619.13000000,60866.33289300,60866.33289300
2020-09-30,68973.19025000,69028.92575000,67856.88962500,68566.05387500,10840.58000000,10849.34000000,10665.13000000,10776.59000000,39596.02732200,39596.02732200
2020-09-29,68053.99987500,69144.72325000,67670.72287500,68972.55400000,10696.11000000,10867.54000000,10635.87000000,10840.48000000,41874.89839900,41874.89839900
2020-09-28,68551.22925000,69669.37500000,67607.92500000,68054.06350000,10774.26000000,10950.00000000,10626.00000000,10696.12000000,50095.25173400,50095.25173400
2020-09-27,68260.65387500,68708.63750000,67409.54225000,68551.16562500,10728.59000000,10799.00000000,10594.82000000,10774.25000000,30549.48325300,30549.48325300
2020-09-26,67993.30162500,68848.23075000,67726.77650000,68260.71750000,10686.57000000,10820.94000000,10644.68000000,10728.60000000,28420.83665900,28420.83665900
2020-09-25,68309.89962500,68463.87212500,67164.07700000,67993.93787500,10736.33000000,10760.53000000,10556.24000000,10686.67000000,48101.11700800,48101.11700800
2020-09-24,65161.28925000,68684.71450000,64839.79212500,68309.83600000,10241.46000000,10795.24000000,10190.93000000,10736.32000000,57676.61942700,57676.61942700
2020-09-23,66994.64362500,67042.61687500,64495.51725000,65161.28925000,10529.61000000,10537.15000000,10136.82000000,10241.46000000,51876.56807900,51876.56807900
2020-09-22,66279.56225000,67268.86737500,65870.96250000,66994.64362500,10417.22000000,10572.71000000,10353.00000000,10529.61000000,43991.23547600,43991.23547600
2020-09-21,69480.28150000,69916.62175000,65510.52687500,66279.56225000,10920.28000000,10988.86000000,10296.35000000,10417.22000000,70683.43117900,70683.43117900
2020-09-20,70500.57200000,70500.57200000,68225.08750000,69480.28150000,11080.64000000,11080.64000000,10723.00000000,10920.28000000,39157.92256500,39157.92256500
2020-09-19,69563.75750000,71131.41387500,69270.89162500,70500.63562500,10933.40000000,11179.79000000,10887.37000000,11080.65000000,38440.03685800,38440.03685800
2020-09-18,69605.75000000,70229.46587500,68796.69450000,69563.69387500,10940.00000000,11038.03000000,10812.84000000,10933.39000000,47266.72827500,47266.72827500
2020-09-17,69694.88862500,70276.73925000,68370.34337500,69605.68637500,10954.01000000,11045.46000000,10745.83000000,10939.99000000,55601.61452900,55601.61452900
2020-09-16,68621.02587500,70579.21250000,67832.01225000,69694.88862500,10785.23000000,11093.00000000,10661.22000000,10954.01000000,64991.51244000,64991.51244000
2020-09-15,67899.13662500,69542.37950000,67483.72900000,68621.53487500,10671.77000000,10930.04000000,10606.48000000,10785.31000000,61822.45278600,61822.45278600
2020-09-14,65742.69450000,68396.87500000,64976.01325000,67899.13662500,10332.84000000,10750.00000000,10212.34000000,10671.77000000,67059.29136100,67059.29136100
2020-09-13,66428.76287500,67315.94987500,64897.50000000,65742.63087500,10440.67000000,10580.11000000,10200.00000000,10332.83000000,43837.60986500,43837.60986500
2020-09-12,66092.95012500,66666.08412500,65338.10312500,66430.35350000,10387.89000000,10477.97000000,10269.25000000,10440.92000000,35379.15309600,35379.15309600
2020-09-11,65768.27175000,66154.73000000,64897.50000000,66092.95012500,10336.86000000,10397.60000000,10200.00000000,10387.89000000,43830.25446700,43830.25446700
2020-09-10,65020.23262500,66700.31437500,64075.65587500,65768.33537500,10219.29000000,10483.35000000,10070.83000000,10336.87000000,58253.75375000,58253.75375000
2020-09-09,64430.87425000,65807.33750000,63504.17612500,65019.66000000,10126.66000000,10343.00000000,9981.01000000,10219.20000000,49347.11377600,49347.11377600
2020-09-08,66001.07562500,66411.77500000,62670.62500000,64430.81062500,10373.45000000,10438.00000000,9850.00000000,10126.65000000,73491.87841800,73491.87841800
2020-09-07,65253.10012500,66238.39687500,62829.68750000,66001.01200000,10255.89000000,10410.75000000,9875.00000000,10373.44000000,62620.23067600,62620.23067600
2020-09-06,64685.56512500,65833.67825000,63592.29675000,65255.07250000,10166.69000000,10347.14000000,9994.86000000,10256.20000000,56368.78881500,56368.78881500
2020-09-05,66464.26562500,67224.13900000,62511.56250000,64685.56512500,10446.25000000,10565.68000000,9825.00000000,10166.69000000,90001.60556800,90001.60556800
2020-09-04,64504.87012500,67614.60562500,62832.86875000,66464.26562500,10138.29000000,10627.05000000,9875.50000000,10446.25000000,92733.59911300,92733.59911300
2020-09-03,72459.58575000,72930.79250000,63375.59000000,64521.15812500,11388.54000000,11462.60000000,9960.80000000,10140.85000000,121950.10601500,121950.10601500
2020-09-02,75853.53412500,76060.95162500,71006.13625000,72459.58575000,11921.97000000,11954.57000000,11160.10000000,11388.54000000,87221.84560200,87221.84560200
2020-09-01,74120.00737500,76673.53312500,73264.18750000,75853.53412500,11649.51000000,12050.85000000,11515.00000000,11921.97000000,78148.19366800,78148.19366800
2020-08-31,74512.31912500,75082.39912500,73614.12500000,74120.00737500,11711.17000000,11800.77000000,11570.00000000,11649.51000000,55353.61774400,55353.61774400
2020-08-30,72951.40700000,74562.13750000,72901.52500000,74512.25550000,11465.84000000,11719.00000000,11458.00000000,11711.16000000,43177.87905400,43177.87905400
2020-08-29,73339.90125000,73677.87725000,72640.91700000,72951.40700000,11526.90000000,11580.02000000,11417.04000000,11465.84000000,32973.79920000,32973.79920000
2020-08-28,72089.54275000,73440.11062500,71749.21262500,73339.96487500,11330.38000000,11542.65000000,11276.89000000,11526.91000000,45953.90836500,45953.90836500
2020-08-27,72923.28475000,73755.37250000,70782.81250000,72089.54275000,11461.42000000,11592.20000000,11125.00000000,11330.38000000,63246.03638300,63246.03638300
2020-08-26,72013.44725000,73418.92350000,71539.95000000,72923.34837500,11318.42000000,11539.32000000,11244.00000000,11461.43000000,53998.23123100,53998.23123100
2020-08-25,74747.85887500,74872.94562500,70735.98450000,72013.44725000,11748.19000000,11767.85000000,11117.64000000,11318.42000000,69590.92327200,69590.92327200
2020-08-24,74111.16350000,75235.92625000,73710.13512500,74747.92250000,11648.12000000,11824.90000000,11585.09000000,11748.20000000,46212.39186700,46212.39186700
2020-08-23,74209.08237500,74556.22037500,73258.65212500,74111.22712500,11663.51000000,11718.07000000,11514.13000000,11648.13000000,37900.00469000,37900.00469000
2020-08-22,73367.45087500,74352.17500000,72384.95362500,74205.58300000,11531.23000000,11686.00000000,11376.81000000,11662.96000000,43678.70164600,43678.70164600
2020-08-21,75418.14825000,75573.77500000,73078.46612500,73368.15075000,11853.54000000,11878.00000000,11485.81000000,11531.34000000,64448.30614200,64448.30614200
2020-08-20,74787.24275000,75637.40000000,74237.65000000,75418.21187500,11754.38000000,11888.00000000,11668.00000000,11853.55000000,46085.25435100,46085.25435100
2020-08-19,76000.69875000,76477.75900000,73556.86250000,74788.57887500,11945.10000000,12020.08000000,11561.00000000,11754.59000000,73940.16960600,73940.16960600
2020-08-18,78138.81687500,78817.18662500,75191.57962500,76000.12612500,12281.15000000,12387.77000000,11817.93000000,11945.01000000,75923.83552700,75923.83552700
2020-08-17,75783.67387500,79327.65000000,74885.22525000,78138.68962500,11910.99000000,12468.00000000,11769.78000000,12281.13000000,84734.21154000,84734.21154000
2020-08-16,75410.89500000,75915.56850000,74352.17500000,75783.73750000,11852.40000000,11931.72000000,11686.00000000,11911.00000000,41368.23690600,41368.23690600
2020-08-15,74826.49937500,76222.75000000,74314.00000000,75410.89500000,11760.55000000,11980.00000000,11680.00000000,11852.40000000,56237.90505000,56237.90505000
2020-08-14,74948.78662500,75395.62500000,74021.51587500,74826.43575000,11779.77000000,11850.00000000,11634.03000000,11760.54000000,59818.85269700,59818.85269700
2020-08-13,73578.11325000,75032.70800000,71707.66550000,74950.25000000,11564.34000000,11792.96000000,11270.36000000,11780.00000000,70132.49150200,70132.49150200
2020-08-12,72482.17262500,73916.47100000,70941.87500000,73578.04962500,11392.09000000,11617.52000000,11150.00000000,11564.33000000,64909.61364400,64909.61364400
2020-08-11,75668.57625000,75936.43750000,70782.81250000,72482.10900000,11892.90000000,11935.00000000,11125.00000000,11392.08000000,90748.28463400,90748.28463400
2020-08-10,74324.75262500,76778.51437500,72850.62500000,75668.70350000,11681.69000000,12067.35000000,11450.00000000,11892.92000000,84952.33788700,84952.33788700
2020-08-09,74829.48975000,75059.11237500,73308.53412500,74324.68900000,11761.02000000,11797.11000000,11521.97000000,11681.68000000,41493.06734200,41493.06734200
2020-08-08,73769.11550000,75130.11787500,73245.10000000,74831.97112500,11594.36000000,11808.27000000,11512.00000000,11761.41000000,41858.16104000,41858.16104000
2020-08-07,74838.71537500,75776.99325000,72036.22500000,73768.28837500,11762.47000000,11909.94000000,11322.00000000,11594.23000000,65755.92602200,65755.92602200
2020-08-06,74726.98987500,75713.75000000,73566.40625000,74838.65175000,11744.91000000,11900.00000000,11562.50000000,11762.46000000,63529.08502000,63529.08502000
2020-08-05,71209.03637500,74956.16712500,70579.21250000,74726.98987500,11191.99000000,11780.93000000,11093.00000000,11744.91000000,74970.25685200,74970.25685200
2020-08-04,71385.21400000,72627.81025000,69987.50000000,71208.90912500,11219.68000000,11414.98000000,11000.00000000,11191.97000000,58629.11370900,58629.11370900
2020-08-03,70441.52800000,72996.96250000,69580.30000000,71386.04112500,11071.36000000,11473.00000000,10936.00000000,11219.81000000,56931.84147500,56931.84147500
2020-08-02,75084.94412500,77135.51425000,66923.95625000,70441.46437500,11801.17000000,12123.46000000,10518.50000000,11071.35000000,97553.07760400,97553.07760400
2020-08-01,72121.86425000,75465.61250000,71387.25000000,75084.94412500,11335.46000000,11861.00000000,11220.00000000,11801.17000000,85087.48512600,85087.48512600
2020-07-31,70622.41387500,72812.45000000,69733.00000000,72121.86425000,11099.79000000,11444.00000000,10960.00000000,11335.46000000,70063.66097400,70063.66097400
2020-07-30,70627.05850000,71069.12500000,68912.23750000,70621.26862500,11100.52000000,11170.00000000,10831.00000000,11099.61000000,60794.82645600,60794.82645600
2020-07-29,69391.14287500,72168.69225000,68791.35000000,70627.12212500,10906.27000000,11342.82000000,10812.00000000,11100.53000000,76838.09423300,76838.09423300
2020-07-28,70178.12050000,71528.68837500,67219.81250000,69391.14287500,11029.96000000,11242.23000000,10565.00000000,10906.27000000,97267.73418700,97267.73418700
2020-07-27,63189.42325000,72499.79675000,63098.24862500,70178.12050000,9931.54000000,11394.86000000,9917.21000000,11029.96000000,150188.93314400,150188.93314400
2020-07-26,61718.92225000,64331.23750000,61398.12500000,63189.42325000,9700.42000000,10111.00000000,9650.00000000,9931.54000000,65279.26931900,65279.26931900
2020-07-25,60686.16125000,61925.57625000,60526.46250000,61718.92225000,9538.10000000,9732.90000000,9513.00000000,9700.42000000,40679.54541600,40679.54541600
2020-07-24,61100.80537500,61315.41250000,60211.13700000,60684.25250000,9603.27000000,9637.00000000,9463.44000000,9537.80000000,43931.13620500,43931.13620500
2020-07-23,60559.29300000,61487.20000000,60064.09962500,61100.80537500,9518.16000000,9664.00000000,9440.33000000,9603.27000000,51856.23350000,51856.23350000
2020-07-22,59743.87500000,60723.70000000,58923.11250000,60559.29300000,9390.00000000,9544.00000000,9261.00000000,9518.16000000,48815.00410700,48815.00410700
2020-07-21,58285.46275000,60047.55712500,58234.69000000,59743.87500000,9160.78000000,9437.73000000,9152.80000000,9390.00000000,60413.58248600,60413.58248600
2020-07-20,58592.19887500,58671.92100000,58095.98750000,58285.46275000,9208.99000000,9221.52000000,9131.00000000,9160.78000000,35458.76408200,35458.76408200
2020-07-19,58346.03375000,58740.31787500,57907.33937500,58592.19887500,9170.30000000,9232.27000000,9101.35000000,9208.99000000,26052.01941700,26052.01941700
2020-07-18,58244.29737500,58657.79625000,58032.99875000,58345.90650000,9154.31000000,9219.30000000,9121.10000000,9170.28000000,22554.54145700,22554.54145700
2020-07-17,58113.29350000,58451.20587500,57833.91612500,58244.36100000,9133.72000000,9186.83000000,9089.81000000,9154.32000000,28054.35874100,28054.35874100
2020-07-16,58519.73000000,58701.37937500,57563.12812500,58113.29350000,9197.60000000,9226.15000000,9047.25000000,9133.72000000,43375.57119100,43375.57119100
2020-07-15,58890.34562500,59021.66762500,58284.12662500,58519.73000000,9255.85000000,9276.49000000,9160.57000000,9197.60000000,39053.57966500,39053.57966500
2020-07-14,58806.10612500,59041.07325000,57981.46250000,58890.34562500,9242.61000000,9279.54000000,9113.00000000,9255.85000000,45772.55250900,45772.55250900
2020-07-13,59192.30987500,59450.05475000,58540.66262500,58806.16975000,9303.31000000,9343.82000000,9200.89000000,9242.62000000,42740.06911500,42740.06911500
2020-07-12,58751.45225000,59457.56250000,58264.59375000,59188.74687500,9234.02000000,9345.00000000,9157.50000000,9302.75000000,30872.70228600,30872.70228600
2020-07-11,59097.06325000,59166.66900000,58396.61562500,58751.51587500,9288.34000000,9299.28000000,9178.25000000,9234.03000000,22561.36600000,22561.36600000
2020-07-10,58741.27225000,59282.46650000,58057.81250000,59097.06325000,9232.42000000,9317.48000000,9125.00000000,9288.34000000,38295.49400600,38295.49400600
2020-07-09,60036.93175000,60067.02637500,58280.50000000,58741.33587500,9436.06000000,9440.79000000,9160.00000000,9232.43000000,48044.45064500,48044.45064500
2020-07-08,58900.20750000,60252.87500000,58732.23750000,60036.93175000,9257.40000000,9470.00000000,9231.00000000,9436.06000000,56140.51778100,56140.51778100
2020-07-07,59441.46537500,59676.55975000,58554.08750000,58900.14387500,9342.47000000,9379.42000000,9203.00000000,9257.39000000,34587.33667800,34587.33667800
2020-07-06,57704.12112500,59648.43750000,57618.29100000,59452.47250000,9069.41000000,9375.00000000,9055.92000000,9344.20000000,54463.13227700,54463.13227700
2020-07-05,58121.43750000,58186.58950000,56581.90337500,57704.12112500,9135.00000000,9145.24000000,8893.03000000,9069.41000000,34073.65362700,34073.65362700
2020-07-04,57630.18887500,58471.37500000,57517.25450000,58124.36425000,9057.79000000,9190.00000000,9040.04000000,9135.46000000,26441.96848400,26441.96848400
2020-07-03,57813.11075000,58057.81250000,57500.90287500,57633.17925000,9086.54000000,9125.00000000,9037.47000000,9058.26000000,28943.42017700,28943.42017700
2020-07-02,58738.53637500,58929.22050000,56880.75000000,57813.11075000,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,45725.16807600
2020-07-01,58141.03400000,59120.35000000,57772.13625000,58738.60000000,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,38488.52869900
2020-06-30,58490.01712500,58566.81250000,57675.36262500,58144.02437500,9192.93000000,9205.00000000,9064.89000000,9138.55000000,31463.16280100,31463.16280100
2020-06-29,58001.56800000,58776.77500000,57419.46287500,58487.66300000,9116.16000000,9238.00000000,9024.67000000,9192.56000000,42120.29326100,42120.29326100
2020-06-28,57338.85000000,58477.73750000,56932.03175000,58002.77687500,9012.00000000,9191.00000000,8948.06000000,9116.35000000,30688.17642100,30688.17642100
2020-06-27,58294.56112500,58511.07700000,56199.96250000,57338.85000000,9162.21000000,9196.24000000,8833.00000000,9012.00000000,46290.93011300,46290.93011300
2020-06-26,58849.88012500,59158.52500000,57551.67562500,58294.56112500,9249.49000000,9298.00000000,9045.45000000,9162.21000000,50292.29827700,50292.29827700
2020-06-25,59160.62462500,59425.75000000,57324.15262500,58849.88012500,9298.33000000,9340.00000000,9009.69000000,9249.49000000,55831.61915600,55831.61915600
2020-06-24,61234.79962500,61525.37500000,58585.90000000,59148.91762500,9624.33000000,9670.00000000,9208.00000000,9296.49000000,61571.56146400,61571.56146400
2020-06-23,61625.20262500,61843.50000000,60933.85337500,61238.36262500,9685.69000000,9720.00000000,9577.03000000,9624.89000000,41031.02938000,41031.02938000
2020-06-22,59137.46512500,62225.25000000,59025.48512500,61625.20262500,9294.69000000,9780.00000000,9277.09000000,9685.69000000,57895.46834300,57895.46834300
2020-06-21,59546.31937500,59947.47500000,59053.79825000,59137.46512500,9358.95000000,9422.00000000,9281.54000000,9294.69000000,24316.92623400,24316.92623400
2020-06-20,59236.33837500,59775.68750000,58350.16937500,59546.31937500,9310.23000000,9395.00000000,9170.95000000,9358.95000000,30329.06538400,30329.06538400
2020-06-19,59720.46100000,60051.18375000,58635.46387500,59236.33837500,9386.32000000,9438.30000000,9215.79000000,9310.23000000,45330.98367300,45330.98367300
2020-06-18,60221.88962500,60373.76250000,59044.00000000,59720.46100000,9465.13000000,9489.00000000,9280.00000000,9386.32000000,37381.95376500,37381.95376500
2020-06-17,60615.34662500,60857.31250000,58767.93112500,60221.95325000,9526.97000000,9565.00000000,9236.61000000,9465.14000000,48046.41115200,48046.41115200
2020-06-16,59973.24312500,61010.01250000,59636.28512500,60606.56637500,9426.05000000,9589.00000000,9373.09000000,9525.59000000,52052.44692700,52052.44692700
2020-06-15,59439.11125000,60411.93750000,56692.73812500,59973.05225000,9342.10000000,9495.00000000,8910.45000000,9426.02000000,86107.92470700,86107.92470700
2020-06-14,60274.12575000,60322.79887500,58821.31250000,59439.11125000,9473.34000000,9480.99000000,9245.00000000,9342.10000000,30055.50660800,30055.50660800
2020-06-13,60220.80800000,60410.21962500,59495.73750000,60274.12575000,9464.96000000,9494.73000000,9351.00000000,9473.34000000,27759.78485100,27759.78485100
2020-06-12,59036.87400000,60807.17600000,58741.84487500,60221.88962500,9278.88000000,9557.12000000,9232.51000000,9465.13000000,50119.06693200,50119.06693200
2020-06-11,62894.71225000,63395.95000000,57981.46250000,59046.54500000,9885.22000000,9964.00000000,9113.00000000,9280.40000000,94418.98473000,94418.98473000
2020-06-10,62177.14950000,63578.68100000,61742.84525000,62893.31250000,9772.44000000,9992.72000000,9704.18000000,9885.00000000,47130.76298200,47130.76298200
2020-06-09,62237.97500000,62842.41250000,60889.12500000,62177.08587500,9782.00000000,9877.00000000,9570.00000000,9772.43000000,46024.00128900,46024.00128900
2020-06-08,62015.22387500,62352.50000000,61289.96250000,62238.03862500,9746.99000000,9800.00000000,9633.00000000,9782.01000000,40664.66412500,40664.66412500
2020-06-07,61505.33312500,62365.22500000,59632.27675000,62015.22387500,9666.85000000,9802.00000000,9372.46000000,9746.99000000,57952.84838500,57952.84838500
2020-06-06,61214.69412500,61938.93750000,60641.30562500,61501.83375000,9621.17000000,9735.00000000,9531.05000000,9666.30000000,32752.95089300,32752.95089300
2020-06-05,62277.04075000,62700.84687500,60959.11250000,61214.63050000,9788.14000000,9854.75000000,9581.00000000,9621.16000000,47788.05005000,47788.05005000
2020-06-04,61501.96100000,62871.87087500,60125.62500000,62282.89425000,9666.32000000,9881.63000000,9450.00000000,9789.06000000,57456.10096900,57456.10096900
2020-06-03,60558.40225000,61652.62500000,59586.14862500,61501.45200000,9518.02000000,9690.00000000,9365.21000000,9666.24000000,46252.64493900,46252.64493900
2020-06-02,64914.74237500,65081.94887500,58954.92500000,60558.52950000,10202.71000000,10228.99000000,9266.00000000,9518.04000000,108970.77315100,108970.77315100
2020-06-01,60114.61787500,66042.75000000,59945.37537500,64902.39912500,9448.27000000,10380.00000000,9421.67000000,10200.77000000,76649.12696000,76649.12696000
2020-05-31,61701.74350000,61716.25000000,59689.22112500,60114.61787500,9697.72000000,9700.00000000,9381.41000000,9448.27000000,48333.78640300,48333.78640300
2020-05-30,59976.74250000,61970.75000000,59369.95087500,61701.74350000,9426.60000000,9740.00000000,9331.23000000,9697.72000000,55665.27254000,55665.27254000
2020-05-29,60926.47287500,61113.46675000,59362.12500000,59979.73287500,9575.87000000,9605.26000000,9330.00000000,9427.07000000,57374.36296100,57374.36296100
2020-05-28,58560.89537500,61242.05287500,57962.37500000,60926.60012500,9204.07000000,9625.47000000,9110.00000000,9575.89000000,74110.78766200,74110.78766200
2020-05-27,56250.86250000,58694.06250000,56064.63212500,58560.89537500,8841.00000000,9225.00000000,8811.73000000,9204.07000000,68910.35551400,68910.35551400
2020-05-26,56628.47687500,57374.92537500,55353.75000000,56252.00775000,8900.35000000,9017.67000000,8700.00000000,8841.18000000,58299.77013800,58299.77013800
2020-05-25,55469.16575000,57133.08675000,54989.30600000,56628.47687500,8718.14000000,8979.66000000,8642.72000000,8900.35000000,62833.91094900,62833.91094900
2020-05-24,58401.45112500,59158.52500000,55353.75000000,55483.16325000,9179.01000000,9298.00000000,8700.00000000,8720.34000000,70379.86645000,70379.86645000
2020-05-23,58344.12500000,59221.19562500,57707.87500000,58402.34187500,9170.00000000,9307.85000000,9070.00000000,9179.15000000,43526.29696600,43526.29696600
2020-05-22,57692.03237500,58986.73750000,56839.52100000,58344.12500000,9067.51000000,9271.00000000,8933.52000000,9170.00000000,58943.13102400,58943.13102400
2020-05-21,60516.47337500,60943.01537500,56085.43750000,57699.28562500,9511.43000000,9578.47000000,8815.00000000,9068.65000000,108928.78096900,108928.78096900
2020-05-20,62194.26462500,62619.72500000,59336.67500000,60516.47337500,9775.13000000,9842.00000000,9326.00000000,9511.43000000,74923.73809000,74923.73809000
2020-05-19,61932.12962500,62970.99862500,60278.32500000,62196.80962500,9733.93000000,9897.21000000,9474.00000000,9775.53000000,78539.76045400,78539.76045400
2020-05-18,61596.06237500,63306.87500000,60216.16337500,61932.12962500,9681.11000000,9950.00000000,9464.23000000,9733.93000000,82006.60358300,82006.60358300
2020-05-17,59685.40362500,62912.40000000,59311.86125000,61589.25450000,9380.81000000,9888.00000000,9322.10000000,9680.04000000,68647.76432300,68647.76432300
2020-05-16,59272.79550000,61003.65000000,58662.25000000,59688.33037500,9315.96000000,9588.00000000,9220.00000000,9381.27000000,59587.62786200,59587.62786200
2020-05-15,62301.40912500,62642.75725000,58216.87500000,59275.72225000,9791.97000000,9845.62000000,9150.00000000,9316.42000000,115890.76151600,115890.76151600
2020-05-14,59230.73937500,63236.88750000,58896.13550000,62301.47275000,9309.35000000,9939.00000000,9256.76000000,9791.98000000,129565.37747000,129565.37747000
2020-05-13,56059.92387500,59794.77500000,55945.39887500,59230.86662500,8810.99000000,9398.00000000,8792.99000000,9309.37000000,92466.27401800,92466.27401800
2020-05-12,54475.97950000,57124.17925000,54264.36275000,56058.65137500,8562.04000000,8978.26000000,8528.78000000,8810.79000000,86522.78006600,86522.78006600
2020-05-11,55498.62412500,58331.40000000,52172.50000000,54472.67100000,8722.77000000,9168.00000000,8200.00000000,8561.52000000,168807.25183200,168807.25183200
2020-05-10,60692.52375000,60919.85587500,51644.41250000,55498.62412500,9539.10000000,9574.83000000,8117.00000000,8722.77000000,183865.18202800,183865.18202800
2020-05-09,62352.62725000,63079.41562500,60571.00000000,60694.43250000,9800.02000000,9914.25000000,9520.00000000,9539.40000000,81950.67956700,81950.67956700
2020-05-08,63537.83375000,63853.79550000,61748.06250000,62352.56362500,9986.30000000,10035.96000000,9705.00000000,9800.01000000,100683.79640000,100683.79640000
2020-05-07,58174.88250000,64051.28750000,57396.11250000,63538.47000000,9143.40000000,10067.00000000,9021.00000000,9986.40000000,147154.61137800,147154.61137800
2020-05-06,57398.40300000,59775.68750000,56665.76112500,58171.82850000,9021.36000000,9395.00000000,8906.21000000,9142.92000000,105925.30242000,105925.30242000
2020-05-05,56447.59100000,58016.96525000,55735.50000000,57401.39337500,8871.92000000,9118.58000000,8760.00000000,9021.83000000,76480.76534200,76480.76534200
2020-05-04,56589.02937500,56944.37500000,54221.22500000,56447.84550000,8894.15000000,8950.00000000,8522.00000000,8871.96000000,84418.51233100,84418.51233100
2020-05-03,57088.04025000,58535.00000000,55430.10000000,56589.09300000,8972.58000000,9200.00000000,8712.00000000,8894.16000000,90126.06564300,90126.06564300
2020-05-02,56153.32537500,57326.12500000,55690.96250000,57084.66812500,8825.67000000,9010.00000000,8753.00000000,8972.05000000,59002.08755000,59002.08755000
2020-05-01,54844.75000000,57639.03275000,54803.77550000,56161.53300000,8620.00000000,9059.18000000,8613.56000000,8826.96000000,91468.81505900,91468.81505900
2020-04-30,55853.71525000,60189.25000000,53451.36250000,54844.75000000,8778.58000000,9460.00000000,8401.00000000,8620.00000000,206277.21412400,206277.21412400
2020-04-29,49236.71525000,56962.76262500,49055.19312500,55853.65162500,7738.58000000,8952.89000000,7710.05000000,8778.57000000,183546.88751400,183546.88751400
2020-04-28,49458.95737500,49500.25000000,48731.15100000,49239.26025000,7773.51000000,7780.00000000,7659.12000000,7738.98000000,46302.75263800,46302.75263800
2020-04-27,48947.34875000,49576.72725000,48393.17500000,49466.01975000,7693.10000000,7792.02000000,7606.00000000,7774.62000000,65441.33957600,65441.33957600
2020-04-26,47967.07837500,48991.25000000,47591.50000000,48947.34875000,7539.03000000,7700.00000000,7480.00000000,7693.10000000,50522.61620900,50522.61620900
