date,prices,market_caps,total_volumes
2021-10-21,"[1634774400000, 393.22933968820286]","[1634774400000, 302185059.9148835]","[1634774400000, 6185873.610541533]"
2021-10-22,"[1634860800000, 385.77985134813997]","[1634860800000, 299732512.37975866]","[1634860800000, 13207538.802589469]"
2021-10-23,"[1634947200000, 379.30692597594475]","[1634947200000, 294849283.81575483]","[1634947200000, 4076039.3097210987]"
2021-10-24,"[1635033600000, 393.7459556687841]","[1635033600000, 305934062.32556486]","[1635033600000, 2881395.023200096]"
2021-10-25,"[1635120000000, 386.95487947588697]","[1635120000000, 301143519.59867686]","[1635120000000, 4068996.2356545352]"
2021-10-26,"[1635206400000, 420.1609341718374]","[1635206400000, 326270111.54824716]","[1635206400000, 8715657.682201663]"
2021-10-27,"[1635292800000, 456.42875937836146]","[1635292800000, 357601258.9433712]","[1635292800000, 37168899.765217945]"
2021-10-28,"[1635379200000, 403.7663192242469]","[1635379200000, 315410087.3919334]","[1635379200000, 16647096.14133101]"
2021-10-29,"[1635465600000, 440.0499535524543]","[1635465600000, 343315711.4446483]","[1635465600000, 8305694.811739335]"
2021-10-30,"[1635552000000, 465.3856262423124]","[1635552000000, 370989319.95231414]","[1635552000000, 11388828.741965173]"
2021-10-31,"[1635638400000, 464.92162257540855]","[1635638400000, 371591257.4054657]","[1635638400000, 4595902.140228784]"
2021-11-01,"[1635724800000, 448.4876624848209]","[1635724800000, 359152971.70001733]","[1635724800000, 7489336.294914617]"
2021-11-02,"[1635811200000, 452.7343499174791]","[1635811200000, 362402969.08424896]","[1635811200000, 5079590.415650887]"
2021-11-03,"[1635897600000, 583.7386006517937]","[1635897600000, 465047998.09369767]","[1635897600000, 27671685.475512065]"
2021-11-04,"[1635984000000, 529.9415492139701]","[1635984000000, 425507642.62669325]","[1635984000000, 19187064.694925882]"
2021-11-05,"[1636070400000, 507.1469773957095]","[1636070400000, 403744148.90087974]","[1636070400000, 6089655.792628959]"
2021-11-06,"[1636156800000, 494.5978871680193]","[1636156800000, 397917982.08113647]","[1636156800000, 4930741.630204604]"
2021-11-07,"[1636243200000, 499.54454175715006]","[1636243200000, 400162767.75834626]","[1636243200000, 9425932.656615116]"
2021-11-08,"[1636329600000, 536.466406218564]","[1636329600000, 436355420.3107837]","[1636329600000, 10002209.388245765]"
2021-11-09,"[1636416000000, 523.4333408796844]","[1636416000000, 424308296.3025881]","[1636416000000, 7889830.059901144]"
2021-11-10,"[1636502400000, 487.2273495379983]","[1636502400000, 397018346.864981]","[1636502400000, 5632425.382721277]"
2021-11-11,"[1636588800000, 450.64004762987264]","[1636588800000, 366407302.0361147]","[1636588800000, 5627396.702594003]"
2021-11-12,"[1636675200000, 449.82070134899413]","[1636675200000, 366160113.53575796]","[1636675200000, 2257581.7372088134]"
2021-11-13,"[1636761600000, 433.04998582938765]","[1636761600000, 352007828.0715703]","[1636761600000, 3581744.3276424995]"
2021-11-14,"[1636848000000, 438.1788630074674]","[1636848000000, 356784889.16441417]","[1636848000000, 2563755.6997744897]"
2021-11-15,"[1636934400000, 422.1775586007594]","[1636934400000, 347956722.2217402]","[1636934400000, 2105524.0895043975]"
2021-11-16,"[1637020800000, 475.27559443809787]","[1637020800000, 392704280.3227106]","[1637020800000, 28621451.910280704]"
2021-11-17,"[1637107200000, 431.79000016029147]","[1637107200000, 358678089.9138957]","[1637107200000, 27917256.025913734]"
2021-11-18,"[1637193600000, 419.61578569693273]","[1637193600000, 345810062.441338]","[1637193600000, 12129879.856239522]"
2021-11-19,"[1637280000000, 355.15222433212506]","[1637280000000, 293784145.4262413]","[1637280000000, 14067184.475662647]"
2021-11-20,"[1637366400000, 378.24017754728976]","[1637366400000, 312875409.3211932]","[1637366400000, 6279895.568648273]"
2021-11-21,"[1637452800000, 391.59499349190855]","[1637452800000, 327096530.1044299]","[1637452800000, 13613641.641313784]"
2021-11-22,"[1637539200000, 381.3988710289756]","[1637539200000, 320411010.181529]","[1637539200000, 7053867.542238756]"
2021-11-23,"[1637625600000, 354.82652073041737]","[1637625600000, 296985079.0718125]","[1637625600000, 4741758.393256979]"
2021-11-24,"[1637712000000, 374.66700538472935]","[1637712000000, 313214439.4942038]","[1637712000000, 6706345.110856138]"
2021-11-25,"[1637798400000, 354.3957279497801]","[1637798400000, 297258865.2349697]","[1637798400000, 3175000.639884419]"
2021-11-26,"[1637884800000, 384.8168830595493]","[1637884800000, 322188775.3782356]","[1637884800000, 8651646.289301375]"
2021-11-27,"[1637971200000, 311.54827658434107]","[1637971200000, 263866634.58949357]","[1637971200000, 13384488.374810385]"
2021-11-28,"[1638057600000, 307.1512739480838]","[1638057600000, 262079203.2292591]","[1638057600000, 16637729.946829762]"
2021-11-29,"[1638144000000, 394.2655421240587]","[1638144000000, 337317722.2861068]","[1638144000000, 49065668.67151725]"
2021-11-30,"[1638230400000, 383.18150675891593]","[1638230400000, 331612228.2436921]","[1638230400000, 25767046.99656486]"
2021-12-01,"[1638316800000, 385.99537172846925]","[1638316800000, 335035880.1085944]","[1638316800000, 93452486.7894104]"
2021-12-02,"[1638403200000, 354.42452396557803]","[1638403200000, 306717092.8674761]","[1638403200000, 18984902.483716086]"
2021-12-03,"[1638489600000, 329.26503413040507]","[1638489600000, 285961742.4638576]","[1638489600000, 15324237.487587797]"
2021-12-04,"[1638576000000, 310.70406327824406]","[1638576000000, 271978832.2819228]","[1638576000000, 8697358.684862105]"
2021-12-05,"[1638662400000, 292.7646960700717]","[1638662400000, 255607251.22079134]","[1638662400000, 11353958.757315328]"
2021-12-06,"[1638748800000, 288.87947943955464]","[1638748800000, 252007845.2782452]","[1638748800000, 10805713.205370206]"
2021-12-07,"[1638835200000, 284.6379670818729]","[1638835200000, 248984328.8654729]","[1638835200000, 11228406.730881322]"
2021-12-08,"[1638921600000, 282.25009407726185]","[1638921600000, 247422116.0757225]","[1638921600000, 7507333.306508815]"
2021-12-09,"[1639008000000, 281.1939974716672]","[1639008000000, 245579643.759987]","[1639008000000, 8614417.723675415]"
2021-12-10,"[1639094400000, 234.792881260239]","[1639094400000, 206538780.38946018]","[1639094400000, 75084024.92739753]"
2021-12-11,"[1639180800000, 215.8414376081926]","[1639180800000, 191038431.75968233]","[1639180800000, 17493350.04440432]"
2021-12-12,"[1639267200000, 223.0704628818609]","[1639267200000, 197225013.0604528]","[1639267200000, 5995916.2456936]"
2021-12-13,"[1639353600000, 227.42600444749814]","[1639353600000, 201608296.59090295]","[1639353600000, 5913316.15526111]"
2021-12-14,"[1639440000000, 198.29493201136285]","[1639440000000, 175984943.07265043]","[1639440000000, 4868048.600087211]"
2021-12-15,"[1639526400000, 199.90455728509465]","[1639526400000, 176859062.92919427]","[1639526400000, 5759090.951358376]"
2021-12-16,"[1639612800000, 207.8321035942977]","[1639612800000, 184092395.86645088]","[1639612800000, 5612653.999609998]"
2021-12-17,"[1639699200000, 205.15018649925784]","[1639699200000, 181877852.15451676]","[1639699200000, 2188415.110366291]"
2021-12-18,"[1639785600000, 191.37448903356454]","[1639785600000, 170706535.7731772]","[1639785600000, 7626658.06894247]"
2021-12-19,"[1639872000000, 193.4416480326739]","[1639872000000, 173862714.98133785]","[1639872000000, 3904286.6016663876]"
2021-12-20,"[1639958400000, 187.91445344082743]","[1639958400000, 168983077.7934108]","[1639958400000, 2082248.2733693535]"
2021-12-21,"[1640044800000, 185.03734162647635]","[1640044800000, 166576698.07716]","[1640044800000, 3007031.5763605023]"
2021-12-22,"[1640131200000, 186.89770643343036]","[1640131200000, 168686610.64996976]","[1640131200000, 3453434.0155145745]"
2021-12-23,"[1640217600000, 198.66519251087564]","[1640217600000, 179103647.30646947]","[1640217600000, 8888066.416776149]"
2021-12-24,"[1640304000000, 211.66942927558853]","[1640304000000, 190391585.35529384]","[1640304000000, 8395416.634353608]"
2021-12-25,"[1640390400000, 201.41432355446943]","[1640390400000, 183244161.2645239]","[1640390400000, 4510944.547023833]"
2021-12-26,"[1640476800000, 204.70188678780553]","[1640476800000, 186131325.95951974]","[1640476800000, 2842758.7079965523]"
2021-12-27,"[1640563200000, 202.5260113342823]","[1640563200000, 184634826.228185]","[1640563200000, 2909178.2643736494]"
2021-12-28,"[1640649600000, 223.42472533823576]","[1640649600000, 201811775.63867137]","[1640649600000, 22608402.536293373]"
2021-12-29,"[1640736000000, 252.13469884488097]","[1640736000000, 231015057.18238777]","[1640736000000, 70181124.42951983]"
2021-12-30,"[1640822400000, 236.53385328376862]","[1640822400000, 215610938.48438838]","[1640822400000, 35053088.71125475]"
