date,prices,market_caps,total_volumes
2022-01-12,"[1641945600000, 20.38291576416772]","[1641945600000, 147005380.46182337]","[1641945600000, 3361180.785238801]"
2022-01-13,"[1642032000000, 20.940227283270143]","[1642032000000, 151170035.81921345]","[1642032000000, 2968403.320388052]"
2022-01-14,"[1642118400000, 19.838055093016475]","[1642118400000, 143307196.2175191]","[1642118400000, 3916172.4692681157]"
2022-01-15,"[1642204800000, 20.340059338633214]","[1642204800000, 146513988.66977894]","[1642204800000, 3658545.101376249]"
2022-01-16,"[1642291200000, 20.655739475880363]","[1642291200000, 148667337.73183438]","[1642291200000, 2222988.503851815]"
2022-01-17,"[1642377600000, 20.762208498799268]","[1642377600000, 149839112.14748928]","[1642377600000, 1442975.5859133822]"
2022-01-18,"[1642464000000, 19.410457447815492]","[1642464000000, 140030585.2432796]","[1642464000000, 1268933.926117502]"
2022-01-19,"[1642550400000, 19.54959940837048]","[1642550400000, 141164687.25733456]","[1642550400000, 1729226.3585985987]"
2022-01-20,"[1642636800000, 19.04629041000099]","[1642636800000, 138296024.7564013]","[1642636800000, 2763591.2358520096]"
2022-01-21,"[1642723200000, 18.419124943386134]","[1642723200000, 133854259.45616502]","[1642723200000, 1658807.381908203]"
2022-01-22,"[1642809600000, 15.46484260297071]","[1642809600000, 111624027.47780062]","[1642809600000, 6438732.554405316]"
2022-01-23,"[1642896000000, 13.24675345844034]","[1642896000000, 95713604.05704422]","[1642896000000, 6863094.107496534]"
2022-01-24,"[1642982400000, 13.978719775981327]","[1642982400000, 100444827.24892387]","[1642982400000, 4524147.250624544]"
2022-01-25,"[1643068800000, 12.846073034308882]","[1643068800000, 92668255.75241919]","[1643068800000, 3825938.092082822]"
2022-01-26,"[1643155200000, 13.13585437392959]","[1643155200000, 94827679.19721654]","[1643155200000, 2749661.786413466]"
2022-01-27,"[1643241600000, 13.052399374993731]","[1643241600000, 94300846.32774977]","[1643241600000, 3036245.635541512]"
2022-01-28,"[1643328000000, 14.327392946078673]","[1643328000000, 103898957.3064235]","[1643328000000, 21113846.11150482]"
2022-01-29,"[1643414400000, 14.228834246979543]","[1643414400000, 102298888.96638301]","[1643414400000, 7573631.756886171]"
2022-01-30,"[1643500800000, 14.101211530131883]","[1643500800000, 101176769.91970982]","[1643500800000, 2685792.1858327147]"
2022-01-31,"[1643587200000, 14.29424969345882]","[1643587200000, 103128131.58297785]","[1643587200000, 3405823.5431721974]"
2022-02-01,"[1643673600000, 14.365027154796408]","[1643673600000, 103494877.08401656]","[1643673600000, 2451615.9009172176]"
2022-02-02,"[1643760000000, 14.669085563383595]","[1643760000000, 105809715.85897078]","[1643760000000, 3587998.0283147544]"
2022-02-03,"[1643846400000, 13.76347871594718]","[1643846400000, 99291750.72564858]","[1643846400000, 2963510.3137874412]"
2022-02-04,"[1643932800000, 13.879903013768232]","[1643932800000, 100197970.46473534]","[1643932800000, 1419660.15561665]"
2022-02-05,"[1644019200000, 15.17876153188015]","[1644019200000, 109137236.88956913]","[1644019200000, 5597831.345799762]"
2022-02-06,"[1644105600000, 15.312129100780187]","[1644105600000, 110608782.83401239]","[1644105600000, 2132813.9527302026]"
2022-02-07,"[1644192000000, 15.560773907493848]","[1644192000000, 112266343.01876874]","[1644192000000, 1420492.2872277405]"
2022-02-08,"[1644278400000, 16.83555273199377]","[1644278400000, 121310134.14407769]","[1644278400000, 2932814.601748297]"
2022-02-09,"[1644364800000, 16.195980101973273]","[1644364800000, 116841715.2567162]","[1644364800000, 2588365.0651211836]"
2022-02-10,"[1644451200000, 16.60392584750652]","[1644451200000, 119795185.96934693]","[1644451200000, 1427393.8104331389]"
2022-02-11,"[1644537600000, 16.339593722177085]","[1644537600000, 117916880.50423534]","[1644537600000, 1942402.181429741]"
2022-02-12,"[1644624000000, 14.991364250653131]","[1644624000000, 108236733.30485545]","[1644624000000, 1389275.2567302159]"
2022-02-13,"[1644710400000, 15.154339958044938]","[1644710400000, 109288352.20774256]","[1644710400000, 1288058.7469960551]"
2022-02-14,"[1644796800000, 15.155238815769401]","[1644796800000, 109300569.18213281]","[1644796800000, 983523.9765906425]"
2022-02-15,"[1644883200000, 15.408376677214964]","[1644883200000, 111175323.62461452]","[1644883200000, 2033511.360745538]"
2022-02-16,"[1644969600000, 16.193560184926497]","[1644969600000, 116939039.63900563]","[1644969600000, 1312303.7926785483]"
2022-02-17,"[1645056000000, 16.009281510601852]","[1645056000000, 115580171.69465642]","[1645056000000, 1521011.9753372686]"
2022-02-18,"[1645142400000, 14.662687349789824]","[1645142400000, 105912761.982598]","[1645142400000, 1115723.9103029666]"
2022-02-19,"[1645228800000, 14.449700491948597]","[1645228800000, 104345338.32535417]","[1645228800000, 1047594.2851611815]"
2022-02-20,"[1645315200000, 14.1002452248556]","[1645315200000, 101616105.58561267]","[1645315200000, 538745.2259921981]"
2022-02-21,"[1645401600000, 13.044116361457869]","[1645401600000, 94495960.67145516]","[1645401600000, 852808.365289056]"
2022-02-22,"[1645488000000, 12.54552869033239]","[1645488000000, 90704780.45592181]","[1645488000000, 1707526.3285233744]"
2022-02-23,"[1645574400000, 12.933188361061642]","[1645574400000, 93168556.96316068]","[1645574400000, 1393783.3741482343]"
2022-02-24,"[1645660800000, 12.732002607986193]","[1645660800000, 91749817.99590875]","[1645660800000, 871958.613556722]"
