date,prices,market_caps,total_volumes
2021-05-08,"[1620432000000, 24.808360711286856]","[1620432000000, 60674793.19987489]","[1620432000000, 19879359.893078405]"
2021-05-09,"[1620518400000, 24.579948805550586]","[1620518400000, 60132636.616333276]","[1620518400000, 13563408.693155214]"
2021-05-10,"[1620604800000, 24.064029423812904]","[1620604800000, 58925318.9128119]","[1620604800000, 14557874.693456242]"
2021-05-11,"[1620691200000, 21.573187359568703]","[1620691200000, 52612426.17524993]","[1620691200000, 10761555.668440148]"
2021-05-12,"[1620777600000, 22.88037236813285]","[1620777600000, 55891814.385115616]","[1620777600000, 10183553.55693858]"
2021-05-13,"[1620864000000, 20.973539904132856]","[1620864000000, 52976160.94393649]","[1620864000000, 17565042.687512368]"
2021-05-14,"[1620950400000, 20.198104356486986]","[1620950400000, 49158764.865325086]","[1620950400000, 16713474.987379327]"
2021-05-15,"[1621036800000, 22.151861389955574]","[1621036800000, 54323459.68194914]","[1621036800000, 21093617.946192205]"
2021-05-16,"[1621123200000, 19.693297372875957]","[1621123200000, 48275536.44894029]","[1621123200000, 16415175.143298438]"
2021-05-17,"[1621209600000, 18.90636417721903]","[1621209600000, 46059332.42455285]","[1621209600000, 11557309.912154518]"
2021-05-18,"[1621296000000, 17.235914550522786]","[1621296000000, 42655218.06631636]","[1621296000000, 10793907.738906333]"
2021-05-19,"[1621382400000, 17.689215693924513]","[1621382400000, 43212855.69248377]","[1621382400000, 10934834.497768655]"
2021-05-20,"[1621468800000, 10.083431118986343]","[1621468800000, 24989192.724759374]","[1621468800000, 30325676.794911653]"
2021-05-21,"[1621555200000, 10.546379873719163]","[1621555200000, 25780563.66389767]","[1621555200000, 21738018.379149828]"
2021-05-22,"[1621641600000, 8.556188593680947]","[1621641600000, 20812569.718718093]","[1621641600000, 15755956.331459917]"
2021-05-23,"[1621728000000, 7.8627105008628035]","[1621728000000, 19299898.205600947]","[1621728000000, 7464015.609423006]"
2021-05-24,"[1621814400000, 11.225306136925875]","[1621814400000, 29229230.75862931]","[1621814400000, 58072948.95543587]"
2021-05-25,"[1621900800000, 10.739536195253189]","[1621900800000, 26527032.916655123]","[1621900800000, 94235950.35514066]"
2021-05-26,"[1621987200000, 10.063651033719278]","[1621987200000, 24670320.563292675]","[1621987200000, 29580612.97599192]"
2021-05-27,"[1622073600000, 12.603216472499549]","[1622073600000, 30408998.68594083]","[1622073600000, 51735866.87883727]"
2021-05-28,"[1622160000000, 11.646772683982736]","[1622160000000, 28541312.367124718]","[1622160000000, 20291450.27113139]"
2021-05-29,"[1622246400000, 10.059126743318702]","[1622246400000, 24622321.043823574]","[1622246400000, 18576363.953003816]"
2021-05-30,"[1622332800000, 8.85066946443452]","[1622332800000, 21859230.820782643]","[1622332800000, 10181051.104922267]"
2021-05-31,"[1622419200000, 9.190360489300968]","[1622419200000, 22474343.660356455]","[1622419200000, 8796264.932798916]"
2021-06-01,"[1622505600000, 11.03489845534282]","[1622505600000, 27058690.011859465]","[1622505600000, 13624598.046391925]"
2021-06-02,"[1622592000000, 10.212543826244687]","[1622592000000, 25026826.83670082]","[1622592000000, 11713500.528576527]"
2021-06-03,"[1622678400000, 10.853163629380887]","[1622678400000, 26441911.57255303]","[1622678400000, 12967213.197328134]"
2021-06-04,"[1622764800000, 10.951858831185163]","[1622764800000, 27284529.942215927]","[1622764800000, 12100810.289160823]"
2021-06-05,"[1622851200000, 9.710264143493484]","[1622851200000, 23846541.73747203]","[1622851200000, 10649096.431219429]"
2021-06-06,"[1622937600000, 9.3122621821063]","[1622937600000, 22569839.031366527]","[1622937600000, 9350560.264295377]"
2021-06-07,"[1623024000000, 9.524449887270942]","[1623024000000, 23382424.643311776]","[1623024000000, 5040466.127506934]"
2021-06-08,"[1623110400000, 8.724422229017888]","[1623110400000, 21430599.382170286]","[1623110400000, 8889710.761307057]"
2021-06-09,"[1623196800000, 8.628348704293316]","[1623196800000, 21198159.153689817]","[1623196800000, 9717323.384454908]"
2021-06-10,"[1623283200000, 9.112867851835695]","[1623283200000, 22422029.453399476]","[1623283200000, 10912083.933044853]"
2021-06-11,"[1623369600000, 8.873353601205272]","[1623369600000, 21885657.808396682]","[1623369600000, 9791749.544151546]"
2021-06-12,"[1623456000000, 8.794122231281493]","[1623456000000, 21320838.781372216]","[1623456000000, 10735505.900762096]"
2021-06-13,"[1623542400000, 8.150742335013115]","[1623542400000, 20205083.13876152]","[1623542400000, 15908822.346485356]"
2021-06-14,"[1623628800000, 8.72720524521051]","[1623628800000, 21315540.564708475]","[1623628800000, 9453427.965452686]"
2021-06-15,"[1623715200000, 9.113527430284979]","[1623715200000, 22353083.669806268]","[1623715200000, 8745215.11385561]"
2021-06-16,"[1623801600000, 10.701006425324431]","[1623801600000, 26320876.46068659]","[1623801600000, 19439622.465758648]"
2021-06-17,"[1623888000000, 9.26681127710354]","[1623888000000, 22671684.435084403]","[1623888000000, 15870012.259669412]"
2021-06-18,"[1623974400000, 9.468133330193861]","[1623974400000, 23155264.34106124]","[1623974400000, 7003317.7999473745]"
2021-06-19,"[1624060800000, 8.29137664684429]","[1624060800000, 20279609.33765998]","[1624060800000, 6923454.233746688]"
2021-06-20,"[1624147200000, 8.099996288773418]","[1624147200000, 19778548.87441464]","[1624147200000, 3370062.574414673]"
2021-06-21,"[1624233600000, 8.037401948636743]","[1624233600000, 19727850.484251406]","[1624233600000, 3685005.058126156]"
2021-06-22,"[1624320000000, 6.374361905052749]","[1624320000000, 15733360.92910226]","[1624320000000, 6151422.565758856]"
2021-06-23,"[1624406400000, 6.016673674272059]","[1624406400000, 14798199.303696271]","[1624406400000, 6275388.713780188]"
2021-06-24,"[1624492800000, 6.426047847067099]","[1624492800000, 15650805.575484933]","[1624492800000, 5161248.2736077905]"
2021-06-25,"[1624579200000, 6.522750337731342]","[1624579200000, 15998093.763565768]","[1624579200000, 4156380.028659291]"
2021-06-26,"[1624665600000, 6.011672765183317]","[1624665600000, 14830204.540452484]","[1624665600000, 6002530.82222475]"
2021-06-27,"[1624752000000, 5.753530069223152]","[1624752000000, 14089633.356270459]","[1624752000000, 4778042.784308308]"
2021-06-28,"[1624838400000, 6.058788642485902]","[1624838400000, 14813695.698928311]","[1624838400000, 3225171.6282180976]"
2021-06-29,"[1624924800000, 6.287009030538086]","[1624924800000, 15409147.172905331]","[1624924800000, 5088300.462907665]"
2021-06-30,"[1625011200000, 7.027908884087301]","[1625011200000, 17418489.284795508]","[1625011200000, 7270017.156536566]"
2021-07-01,"[1625097600000, 6.5895805190197905]","[1625097600000, 16152190.148626449]","[1625097600000, 7529194.664371773]"
2021-07-02,"[1625184000000, 6.186129645099615]","[1625184000000, 25466556.961369157]","[1625184000000, 5167124.200015387]"
2021-07-03,"[1625270400000, 5.926952325058988]","[1625270400000, 24578131.62332058]","[1625270400000, 6546116.348962135]"
2021-07-04,"[1625356800000, 6.105979191908051]","[1625356800000, 25398801.45933783]","[1625356800000, 3898277.5525842546]"
2021-07-05,"[1625443200000, 6.256167468947457]","[1625443200000, 26216342.453703728]","[1625443200000, 9913638.008053675]"
2021-07-06,"[1625529600000, 5.875590417464432]","[1625529600000, 24437114.696159426]","[1625529600000, 11254754.292972986]"
2021-07-07,"[1625616000000, 7.033795964867464]","[1625616000000, 29256623.503883846]","[1625616000000, 16861355.798337474]"
2021-07-08,"[1625702400000, 6.864718694614721]","[1625702400000, 28558042.16837438]","[1625702400000, 22018454.954390664]"
2021-07-09,"[1625788800000, 6.127872704779851]","[1625788800000, 25391968.299323272]","[1625788800000, 11930245.700743366]"
2021-07-10,"[1625875200000, 6.204700963535632]","[1625875200000, 25884393.384583555]","[1625875200000, 7123271.257654916]"
2021-07-11,"[1625961600000, 6.171591957587171]","[1625961600000, 25668212.01102991]","[1625961600000, 7670698.796362368]"
2021-07-12,"[1626048000000, 6.79379416687023]","[1626048000000, 28272202.849767443]","[1626048000000, 19403909.15417208]"
2021-07-13,"[1626134400000, 6.5378330448944535]","[1626134400000, 27134032.185322884]","[1626134400000, 11055202.140976688]"
2021-07-14,"[1626220800000, 7.719309358407124]","[1626220800000, 32052981.822595507]","[1626220800000, 16366131.90465014]"
2021-07-15,"[1626307200000, 8.396600408705035]","[1626307200000, 34875537.24197695]","[1626307200000, 38935657.80410755]"
2021-07-16,"[1626393600000, 7.736083333399486]","[1626393600000, 32142598.04779463]","[1626393600000, 23816800.62795439]"
2021-07-17,"[1626480000000, 6.568843044469675]","[1626480000000, 27334894.85955979]","[1626480000000, 16969546.700897142]"
2021-07-18,"[1626566400000, 6.6196217146251515]","[1626566400000, 27338192.009083465]","[1626566400000, 8229682.495307436]"
2021-07-19,"[1626652800000, 6.307038261008651]","[1626652800000, 26374235.962246712]","[1626652800000, 13361360.216148501]"
2021-07-20,"[1626739200000, 5.8145934464708]","[1626739200000, 24357029.276200224]","[1626739200000, 10935665.411851816]"
2021-07-21,"[1626825600000, 5.227115262262689]","[1626825600000, 21808426.853213836]","[1626825600000, 9987707.170994254]"
2021-07-22,"[1626912000000, 6.083860901490132]","[1626912000000, 25219236.868288416]","[1626912000000, 16068468.027196448]"
2021-07-23,"[1626998400000, 7.277576262022601]","[1626998400000, 30996434.329187017]","[1626998400000, 21342704.53942926]"
2021-07-24,"[1627084800000, 6.910019907802568]","[1627084800000, 29286902.78104802]","[1627084800000, 21517946.710830353]"
2021-07-25,"[1627171200000, 6.825708905615586]","[1627171200000, 29071213.460220844]","[1627171200000, 16901090.512223087]"
2021-07-26,"[1627257600000, 9.635347675386571]","[1627257600000, 40991049.16497783]","[1627257600000, 73587550.14272246]"
2021-07-27,"[1627344000000, 8.303022844292549]","[1627344000000, 35491006.5414577]","[1627344000000, 64950031.87511106]"
2021-07-28,"[1627430400000, 9.038522508025787]","[1627430400000, 38352121.09221125]","[1627430400000, 32291909.212693673]"
2021-07-29,"[1627516800000, 8.52118824737917]","[1627516800000, 36272797.977321796]","[1627516800000, 19020277.50771355]"
2021-07-30,"[1627603200000, 8.828113629980885]","[1627603200000, 37564999.10529562]","[1627603200000, 19879519.488468505]"
2021-07-31,"[1627689600000, 9.051647338570781]","[1627689600000, 38508299.72527481]","[1627689600000, 20701450.395715825]"
2021-08-01,"[1627776000000, 8.99721198571259]","[1627776000000, 38338839.58062139]","[1627776000000, 20329450.71543421]"
2021-08-02,"[1627862400000, 8.873536270086442]","[1627862400000, 37793197.66748047]","[1627862400000, 31224220.316725522]"
2021-08-03,"[1627948800000, 8.810718964225732]","[1627948800000, 37592014.24079707]","[1627948800000, 20261250.304908045]"
2021-08-04,"[1628035200000, 8.85098064192607]","[1628035200000, 37702649.55773755]","[1628035200000, 24697607.125096366]"
2021-08-05,"[1628121600000, 9.707810997287442]","[1628121600000, 41351855.16783788]","[1628121600000, 24257354.63503903]"
2021-08-06,"[1628208000000, 10.241311936437098]","[1628208000000, 43629433.5836197]","[1628208000000, 29448015.498487025]"
2021-08-07,"[1628294400000, 11.577149755034458]","[1628294400000, 49049707.017822854]","[1628294400000, 18688634.61498281]"
2021-08-08,"[1628380800000, 11.27293899377955]","[1628380800000, 48002647.30213255]","[1628380800000, 23063273.265749086]"
