date,prices,market_caps,total_volumes
2021-05-06,"[1620259200000, 68.52409952936905]","[1620259200000, 739218438.5098236]","[1620259200000, 140669515.66856167]"
2021-05-07,"[1620345600000, 66.63452085107362]","[1620345600000, 718547853.6907362]","[1620345600000, 88796399.89604026]"
2021-05-08,"[1620432000000, 64.79847362049262]","[1620432000000, 699455223.8347878]","[1620432000000, 74579832.74273953]"
2021-05-09,"[1620518400000, 69.2372284835795]","[1620518400000, 745244962.6109498]","[1620518400000, 84632798.84240878]"
2021-05-10,"[1620604800000, 66.23341302866149]","[1620604800000, 716798912.5819846]","[1620604800000, 81193611.81473434]"
2021-05-11,"[1620691200000, 61.79845482208872]","[1620691200000, 668541798.8367534]","[1620691200000, 115160920.17066142]"
2021-05-12,"[1620777600000, 70.71774591049112]","[1620777600000, 758775898.1018772]","[1620777600000, 173254038.6703742]"
2021-05-13,"[1620864000000, 62.74834230875616]","[1620864000000, 707062736.0657214]","[1620864000000, 165264370.14909795]"
2021-05-14,"[1620950400000, 60.01629551116267]","[1620950400000, 641474959.1297501]","[1620950400000, 137474774.56897798]"
2021-05-15,"[1621036800000, 63.364902093205245]","[1621036800000, 684813497.7245343]","[1621036800000, 61476861.405562036]"
2021-05-16,"[1621123200000, 56.41642026870936]","[1621123200000, 610105514.3779609]","[1621123200000, 64888165.203463726]"
2021-05-17,"[1621209600000, 54.27322540138703]","[1621209600000, 581484884.7554655]","[1621209600000, 68999510.52293015]"
2021-05-18,"[1621296000000, 48.713511754542004]","[1621296000000, 527947934.13769984]","[1621296000000, 82193924.1466897]"
2021-05-19,"[1621382400000, 49.83146561012368]","[1621382400000, 535716605.78381467]","[1621382400000, 61201506.40799024]"
2021-05-20,"[1621468800000, 34.36733046105708]","[1621468800000, 378794775.7601568]","[1621468800000, 168545101.57007194]"
2021-05-21,"[1621555200000, 37.98381650254936]","[1621555200000, 410198680.9211777]","[1621555200000, 113455498.5706343]"
2021-05-22,"[1621641600000, 32.595800162506166]","[1621641600000, 349108239.50736296]","[1621641600000, 75743249.99256665]"
2021-05-23,"[1621728000000, 30.12318493071944]","[1621728000000, 325639130.2004772]","[1621728000000, 48441635.440121755]"
2021-05-24,"[1621814400000, 25.81558099194938]","[1621814400000, 275896123.15511656]","[1621814400000, 78531896.33250871]"
