date,prices,market_caps,total_volumes
2021-11-12,"[1636675200000, 0.00873533797937088]","[1636675200000, 19490383.02688253]","[1636675200000, 2182698.6654809806]"
2021-11-13,"[1636761600000, 0.008804893674367115]","[1636761600000, 19601099.729793437]","[1636761600000, 3480654.5835048016]"
2021-11-14,"[1636848000000, 0.00876923178628437]","[1636848000000, 19560785.211638693]","[1636848000000, 175298.11607610353]"
2021-11-15,"[1636934400000, 0.008810059549377391]","[1636934400000, 19702407.292327445]","[1636934400000, 486304.30814866547]"
2021-11-16,"[1637020800000, 0.013198147685483141]","[1637020800000, 30263615.707146946]","[1637020800000, 25239000.097401846]"
2021-11-17,"[1637107200000, 0.00945185118222669]","[1637107200000, 21089075.235524908]","[1637107200000, 46800931.65249003]"
2021-11-18,"[1637193600000, 0.048200014131105175]","[1637193600000, 144971544.1035768]","[1637193600000, 781397973.330409]"
2021-11-19,"[1637280000000, 0.010939388694857824]","[1637280000000, 78463241.82908285]","[1637280000000, 162444825.31872916]"
2021-11-20,"[1637366400000, 0.008651806749378762]","[1637366400000, 176435500.4812077]","[1637366400000, 162332805.8363336]"
2021-11-21,"[1637452800000, 0.008729626390944746]","[1637452800000, 178439942.76458663]","[1637452800000, 5226011.951378662]"
2021-11-22,"[1637539200000, 0.01549850700955072]","[1637539200000, 316725247.6144038]","[1637539200000, 417963.9856924454]"
2021-11-23,"[1637625600000, 0.00887451165862527]","[1637625600000, 182102658.83656716]","[1637625600000, 366965.5752298595]"
2021-11-24,"[1637712000000, 0.008677444107676001]","[1637712000000, 199040828.79781204]","[1637712000000, 4561452.172426032]"
2021-11-25,"[1637798400000, 0.008660271697538541]","[1637798400000, 199819373.00533387]","[1637798400000, 1512253.6948050866]"
2021-11-26,"[1637884800000, 0.008660564297374098]","[1637884800000, 203098794.7042553]","[1637884800000, 3517322.617997663]"
2021-11-27,"[1637971200000, 0.008823181482047821]","[1637971200000, 206910542.01997024]","[1637971200000, 3205356.5411934047]"
2021-11-28,"[1638057600000, 0.008801464948412994]","[1638057600000, 206564977.92265928]","[1638057600000, 2976424.771156981]"
2021-11-29,"[1638144000000, 0.008806166536648128]","[1638144000000, 206864597.28501365]","[1638144000000, 4073920.1244712793]"
2021-11-30,"[1638230400000, 0.008774151573777844]","[1638230400000, 215824580.5640743]","[1638230400000, 5259589.533173536]"
2021-12-01,"[1638316800000, 0.008734175613558937]","[1638316800000, 215840521.13748425]","[1638316800000, 12701719.193668801]"
2021-12-02,"[1638403200000, 0.008715288943335859]","[1638403200000, 212225925.34945646]","[1638403200000, 27243702.008527048]"
2021-12-03,"[1638489600000, 0.008782969727340429]","[1638489600000, 205537552.9343384]","[1638489600000, 19714789.42318221]"
2021-12-04,"[1638576000000, 0.008680379694924101]","[1638576000000, 204390206.0386258]","[1638576000000, 6851345.633220501]"
2021-12-05,"[1638662400000, 0.008838074714256324]","[1638662400000, 204810106.82175556]","[1638662400000, 12864009.60622681]"
2021-12-06,"[1638748800000, 0.008805750994073856]","[1638748800000, 204032832.99129552]","[1638748800000, 4883424.968120183]"
2021-12-07,"[1638835200000, 0.008808524940691268]","[1638835200000, 202079612.65293306]","[1638835200000, 7813975.998648239]"
2021-12-08,"[1638921600000, 0.008792576902585945]","[1638921600000, 201810150.2804844]","[1638921600000, 11925045.098306]"
2021-12-09,"[1639008000000, 0.008772342300381784]","[1639008000000, 201298153.72770533]","[1639008000000, 3691746.121457402]"
2021-12-10,"[1639094400000, 0.008773558843554716]","[1639094400000, 201151786.6932148]","[1639094400000, 8895043.815201038]"
2021-12-11,"[1639180800000, 0.008756525068043537]","[1639180800000, 197391917.5560708]","[1639180800000, 13530299.13608413]"
2021-12-12,"[1639267200000, 0.00876036128767687]","[1639267200000, 197763893.10691315]","[1639267200000, 6010150.426513288]"
2021-12-13,"[1639353600000, 0.008769015862025333]","[1639353600000, 193458021.26012978]","[1639353600000, 5404541.470908006]"
2021-12-14,"[1639440000000, 0.008766738363626861]","[1639440000000, 151829551.6950204]","[1639440000000, 3599439.248936338]"
2021-12-15,"[1639526400000, 0.00877575014227799]","[1639526400000, 128546500.48497489]","[1639526400000, 6127070.982936687]"
2021-12-16,"[1639612800000, 0.008754220706164707]","[1639612800000, 105392569.30751845]","[1639612800000, 9894803.288316697]"
2021-12-17,"[1639699200000, 0.008782997732498412]","[1639699200000, 105158855.4290265]","[1639699200000, 5937378.258310217]"
2021-12-18,"[1639785600000, 0.008777092328445495]","[1639785600000, 93901042.80435024]","[1639785600000, 1642825.489994249]"
2021-12-19,"[1639872000000, 0.008774242619602272]","[1639872000000, 93871347.9351594]","[1639872000000, 916823.8732620069]"
2021-12-20,"[1639958400000, 0.00877259273145052]","[1639958400000, 93843351.90876521]","[1639958400000, 1070970.0706086461]"
2021-12-21,"[1640044800000, 0.008785755672517196]","[1640044800000, 85024615.89943512]","[1640044800000, 1421607.1772271718]"
2021-12-22,"[1640131200000, 0.00874851035612388]","[1640131200000, 84615807.20475847]","[1640131200000, 1316550.3049000409]"
2021-12-23,"[1640217600000, 0.008740442288705819]","[1640217600000, 84563968.78411499]","[1640217600000, 1061583.936358712]"
2021-12-24,"[1640304000000, 0.008730760944877689]","[1640304000000, 84424326.56756288]","[1640304000000, 1101752.8891716076]"
2021-12-25,"[1640390400000, 0.008725590098394938]","[1640390400000, 84448116.40254894]","[1640390400000, 1172965.1204634418]"
2021-12-26,"[1640476800000, 0.008699895393494696]","[1640476800000, 84313534.41242239]","[1640476800000, 636311.9680864003]"
2021-12-27,"[1640563200000, 0.008718291041824767]","[1640563200000, 84267099.4685854]","[1640563200000, 810378.299905151]"
2021-12-28,"[1640649600000, 0.008677292954316301]","[1640649600000, 84011861.6989664]","[1640649600000, 874532.3332025922]"
2021-12-29,"[1640736000000, 0.008670188563083676]","[1640736000000, 84290348.76883632]","[1640736000000, 965426.3548781439]"
2021-12-30,"[1640822400000, 0.008665156616796808]","[1640822400000, 84320711.91103761]","[1640822400000, 1229875.3180075183]"
2021-12-31,"[1640908800000, 0.008657226608003724]","[1640908800000, 84032221.0358483]","[1640908800000, 1009454.5401159412]"
2022-01-01,"[1640995200000, 0.008610969537988896]","[1640995200000, 83654793.06409168]","[1640995200000, 1388555.668881266]"
2022-01-02,"[1641081600000, 0.008669877375490898]","[1641081600000, 84206914.7635006]","[1641081600000, 686720.4723287562]"
2022-01-03,"[1641168000000, 0.008671137834885018]","[1641168000000, 84273469.2056968]","[1641168000000, 553374.7745955023]"
2022-01-04,"[1641254400000, 0.00865158527531616]","[1641254400000, 84050430.0353319]","[1641254400000, 495488.2784598921]"
2022-01-05,"[1641340800000, 0.008604441414430303]","[1641340800000, 83561506.93830098]","[1641340800000, 4326211.691447848]"
2022-01-06,"[1641427200000, 0.008573627366992454]","[1641427200000, 83441847.90428004]","[1641427200000, 1271334.5457369452]"
2022-01-07,"[1641513600000, 0.008619458624309195]","[1641513600000, 83698981.59996462]","[1641513600000, 1100139.3722415634]"
2022-01-08,"[1641600000000, 0.008626515338072039]","[1641600000000, 83756958.73211709]","[1641600000000, 1066382.0956448568]"
2022-01-09,"[1641686400000, 0.008616639925027772]","[1641686400000, 83773390.26924083]","[1641686400000, 1432505.5447550039]"
2022-01-10,"[1641772800000, 0.008628109903829013]","[1641772800000, 83819023.03706005]","[1641772800000, 345132.39654040686]"
2022-01-11,"[1641859200000, 0.008661272416128473]","[1641859200000, 71110264.25961246]","[1641859200000, 871651.4173706328]"
2022-01-12,"[1641945600000, 0.008649261462991834]","[1641945600000, 71041400.12234814]","[1641945600000, 407713.29825908237]"
2022-01-13,"[1642032000000, 0.008714696611711623]","[1642032000000, 71586294.55023742]","[1642032000000, 787824.074347035]"
2022-01-14,"[1642118400000, 0.008745727170344993]","[1642118400000, 63071460.5973901]","[1642118400000, 594838.6865675539]"
2022-01-15,"[1642204800000, 0.00874508963503948]","[1642204800000, 63106318.310360745]","[1642204800000, 859504.1445397795]"
2022-01-16,"[1642291200000, 0.008741222703120433]","[1642291200000, 63087293.90610924]","[1642291200000, 243841.01771700667]"
2022-01-17,"[1642377600000, 0.008734721273406658]","[1642377600000, 63010756.69282047]","[1642377600000, 194626.0452710998]"
2022-01-18,"[1642464000000, 0.00870068545259283]","[1642464000000, 62784796.34901457]","[1642464000000, 514656.4270493024]"
2022-01-19,"[1642550400000, 0.008695728999788802]","[1642550400000, 62741685.56428715]","[1642550400000, 357103.6351481286]"
