date,prices,market_caps,total_volumes
2021-06-26,"[1624665600000, 34.810464172132676]","[1624665600000, 60888941.39787086]","[1624665600000, 43865370.93079051]"
2021-06-27,"[1624752000000, 34.42494593136831]","[1624752000000, 60267367.46131929]","[1624752000000, 38793695.23057188]"
2021-06-28,"[1624838400000, 38.917339874845155]","[1624838400000, 68004508.54973914]","[1624838400000, 45390794.5539205]"
2021-06-29,"[1624924800000, 38.60884812609362]","[1624924800000, 67733202.46237242]","[1624924800000, 39105729.83764132]"
2021-06-30,"[1625011200000, 41.33023091801026]","[1625011200000, 72749075.0721945]","[1625011200000, 48175127.69406188]"
2021-07-01,"[1625097600000, 40.57685187674416]","[1625097600000, 71252780.8585104]","[1625097600000, 40455129.860324025]"
2021-07-02,"[1625184000000, 37.21143351691865]","[1625184000000, 65235119.46553284]","[1625184000000, 39722100.2875012]"
2021-07-03,"[1625270400000, 37.45455154086047]","[1625270400000, 65785563.75019625]","[1625270400000, 33412259.89255329]"
2021-07-04,"[1625356800000, 38.9385029667015]","[1625356800000, 68505459.47215039]","[1625356800000, 25100552.41326092]"
2021-07-05,"[1625443200000, 39.64604509545389]","[1625443200000, 69927798.92353256]","[1625443200000, 34036880.646646984]"
2021-07-06,"[1625529600000, 37.67775786484482]","[1625529600000, 66468413.0644878]","[1625529600000, 44498640.19043058]"
2021-07-07,"[1625616000000, 40.14087699288312]","[1625616000000, 70833459.20802364]","[1625616000000, 54383833.44465217]"
2021-07-08,"[1625702400000, 42.314866779595135]","[1625702400000, 75008841.34082383]","[1625702400000, 56366002.100307584]"
2021-07-09,"[1625788800000, 38.17227502381485]","[1625788800000, 67498416.68106475]","[1625788800000, 46542947.4425663]"
2021-07-10,"[1625875200000, 38.611826452482525]","[1625875200000, 68210807.71615064]","[1625875200000, 25552944.790246047]"
2021-07-11,"[1625961600000, 41.618606762731744]","[1625961600000, 73780797.65617876]","[1625961600000, 34362948.35079633]"
2021-07-12,"[1626048000000, 40.13098042770747]","[1626048000000, 71087243.9761506]","[1626048000000, 33443612.990751132]"
2021-07-13,"[1626134400000, 39.21019957747059]","[1626134400000, 69546992.0592225]","[1626134400000, 25057436.42330851]"
2021-07-14,"[1626220800000, 37.21049956175909]","[1626220800000, 66275408.272452734]","[1626220800000, 22018587.67376088]"
2021-07-15,"[1626307200000, 36.70598290128591]","[1626307200000, 65252623.96858881]","[1626307200000, 25779485.09817358]"
2021-07-16,"[1626393600000, 33.644079592230256]","[1626393600000, 60011239.136284396]","[1626393600000, 22007237.836776137]"
2021-07-17,"[1626480000000, 32.11001409639909]","[1626480000000, 57067375.81287062]","[1626480000000, 19718623.80097047]"
2021-07-18,"[1626566400000, 31.962304051430102]","[1626566400000, 57050582.238698326]","[1626566400000, 14723411.348766387]"
2021-07-19,"[1626652800000, 32.53608936540498]","[1626652800000, 57931816.516747616]","[1626652800000, 16783154.651768077]"
2021-07-20,"[1626739200000, 29.994028749153404]","[1626739200000, 53685380.1743414]","[1626739200000, 18266985.760410544]"
2021-07-21,"[1626825600000, 30.028220789532785]","[1626825600000, 53829790.6495408]","[1626825600000, 26183424.774706125]"
2021-07-22,"[1626912000000, 32.09562872356741]","[1626912000000, 57276793.13803805]","[1626912000000, 27918551.711285304]"
2021-07-23,"[1626998400000, 31.987130062535222]","[1626998400000, 57394101.043441385]","[1626998400000, 24723553.89043993]"
2021-07-24,"[1627084800000, 34.12530379787756]","[1627084800000, 61249505.62239349]","[1627084800000, 20240540.38899614]"
2021-07-25,"[1627171200000, 34.08041708537341]","[1627171200000, 61190295.79789191]","[1627171200000, 19308446.995254416]"
2021-07-26,"[1627257600000, 34.42801203205701]","[1627257600000, 61807527.702509955]","[1627257600000, 14726047.841341008]"
2021-07-27,"[1627344000000, 34.54662745777245]","[1627344000000, 62379025.03830794]","[1627344000000, 34909719.17671088]"
