date,prices,market_caps,total_volumes
2022-03-22,"[1647907200000, 1.1491265628799834]","[1647907200000, 0.0]","[1647907200000, 2594.7986225900695]"
2022-03-23,"[1647993600000, 1.1889356360123744]","[1647993600000, 0.0]","[1647993600000, 4188.946330741219]"
2022-03-24,"[1648080000000, 1.1945548681261025]","[1648080000000, 0.0]","[1648080000000, 4744.78590615408]"
2022-03-25,"[1648166400000, 1.1802010386104873]","[1648166400000, 0.0]","[1648166400000, 4222.972333239008]"
2022-03-26,"[1648252800000, 1.1491274748934774]","[1648252800000, 0.0]","[1648252800000, 1449.6341541740996]"
2022-03-27,"[1648339200000, 1.161555250330098]","[1648339200000, 0.0]","[1648339200000, 2323.88851514015]"
2022-03-28,"[1648425600000, 1.2090282700137869]","[1648425600000, 0.0]","[1648425600000, 2723.823179562518]"
2022-03-29,"[1648512000000, 1.1845770779094733]","[1648512000000, 0.0]","[1648512000000, 4434.486233538939]"
2022-03-30,"[1648598400000, 1.2118416701106767]","[1648598400000, 0.0]","[1648598400000, 2694.5451319864837]"
2022-03-31,"[1648684800000, 1.1723733034471333]","[1648684800000, 0.0]","[1648684800000, 4317.409556761438]"
2022-04-01,"[1648771200000, 1.1561371559005562]","[1648771200000, 0.0]","[1648771200000, 9847.878113424798]"
2022-04-02,"[1648857600000, 1.1448772704086516]","[1648857600000, 0.0]","[1648857600000, 3068.1000750204184]"
2022-04-03,"[1648944000000, 1.1169773891611974]","[1648944000000, 0.0]","[1648944000000, 2101.6293189939483]"
2022-04-04,"[1649030400000, 1.1163975562445734]","[1649030400000, 0.0]","[1649030400000, 1410.0901064512545]"
2022-04-05,"[1649116800000, 1.0412844117640438]","[1649116800000, 0.0]","[1649116800000, 2200.544650401311]"
