date,prices,market_caps,total_volumes
2021-06-28,"[1624838400000, 19.113491195650045]","[1624838400000, 163357115.07374987]","[1624838400000, 225143052.86537987]"
2021-06-29,"[1624924800000, 16.941257274920844]","[1624924800000, 144234239.8680207]","[1624924800000, 57160102.2390544]"
2021-06-30,"[1625011200000, 16.596069857404412]","[1625011200000, 141753783.2300159]","[1625011200000, 25609636.790167626]"
2021-07-01,"[1625097600000, 15.435299447255572]","[1625097600000, 131126962.08673273]","[1625097600000, 16601469.295293456]"
2021-07-02,"[1625184000000, 14.139042710919966]","[1625184000000, 120586593.84273222]","[1625184000000, 22214468.28361174]"
2021-07-03,"[1625270400000, 18.11150630323601]","[1625270400000, 154685211.12360975]","[1625270400000, 112202365.26700997]"
2021-07-04,"[1625356800000, 17.069624608613413]","[1625356800000, 145658796.00678325]","[1625356800000, 42641729.66614785]"
2021-07-05,"[1625443200000, 16.87182783882684]","[1625443200000, 144489835.4775093]","[1625443200000, 24336208.729052972]"
2021-07-06,"[1625529600000, 16.28065275383816]","[1625529600000, 139249596.30451173]","[1625529600000, 18979637.966539666]"
2021-07-07,"[1625616000000, 16.48072386235839]","[1625616000000, 140690111.8586842]","[1625616000000, 19351186.37632507]"
2021-07-08,"[1625702400000, 17.9798904463263]","[1625702400000, 153760461.1662838]","[1625702400000, 48375179.830061235]"
2021-07-09,"[1625788800000, 18.902885024357452]","[1625788800000, 161319322.79246256]","[1625788800000, 120567638.27676891]"
2021-07-10,"[1625875200000, 18.503083396149798]","[1625875200000, 158091971.78514746]","[1625875200000, 43753096.22317518]"
2021-07-11,"[1625961600000, 19.70419508856118]","[1625961600000, 168951264.2153152]","[1625961600000, 41719730.25726615]"
2021-07-12,"[1626048000000, 19.171198257895767]","[1626048000000, 164077380.7054365]","[1626048000000, 24558411.2033259]"
2021-07-13,"[1626134400000, 18.288246164752422]","[1626134400000, 156565249.02050114]","[1626134400000, 23655291.172596283]"
2021-07-14,"[1626220800000, 17.09434309423105]","[1626220800000, 146590284.63285047]","[1626220800000, 18469656.21846941]"
2021-07-15,"[1626307200000, 17.39650986912367]","[1626307200000, 148986969.97363433]","[1626307200000, 17881092.557715252]"
2021-07-16,"[1626393600000, 15.642820714403308]","[1626393600000, 133711318.97649719]","[1626393600000, 16701821.074684035]"
2021-07-17,"[1626480000000, 14.161589659811717]","[1626480000000, 121249244.39194016]","[1626480000000, 14159756.870285226]"
