date,prices,market_caps,total_volumes
2021-11-10,"[1636502400000, 0.10955202130209166]","[1636502400000, 0.0]","[1636502400000, 6757397.237685088]"
2021-11-11,"[1636588800000, 0.10979988291090959]","[1636588800000, 0.0]","[1636588800000, 35676912.48507974]"
2021-11-12,"[1636675200000, 0.10932022710106323]","[1636675200000, 0.0]","[1636675200000, 9066698.91322477]"
2021-11-13,"[1636761600000, 0.10734318508313744]","[1636761600000, 0.0]","[1636761600000, 8799985.013216015]"
2021-11-14,"[1636848000000, 0.10875263699317589]","[1636848000000, 0.0]","[1636848000000, 8009657.197575631]"
2021-11-15,"[1636934400000, 0.10829132792458349]","[1636934400000, 0.0]","[1636934400000, 4453101.492967984]"
2021-11-16,"[1637020800000, 0.11138686546929327]","[1637020800000, 0.0]","[1637020800000, 9648811.662650112]"
2021-11-17,"[1637107200000, 0.11458428532235802]","[1637107200000, 0.0]","[1637107200000, 27605418.396623265]"
2021-11-18,"[1637193600000, 0.12056134290741458]","[1637193600000, 0.0]","[1637193600000, 32340195.974870868]"
2021-11-19,"[1637280000000, 0.10310982819760534]","[1637280000000, 0.0]","[1637280000000, 51142270.59085823]"
2021-11-20,"[1637366400000, 0.10616661637402848]","[1637366400000, 0.0]","[1637366400000, 18004188.202159267]"
2021-11-21,"[1637452800000, 0.12215166472452525]","[1637452800000, 0.0]","[1637452800000, 88589121.89979418]"
2021-11-22,"[1637539200000, 0.16721799026302905]","[1637539200000, 0.0]","[1637539200000, 751726554.2749121]"
2021-11-23,"[1637625600000, 0.14465959718228955]","[1637625600000, 0.0]","[1637625600000, 117441632.54506364]"
2021-11-24,"[1637712000000, 0.14075576613671217]","[1637712000000, 0.0]","[1637712000000, 55986559.4699345]"
2021-11-25,"[1637798400000, 0.13614363238941163]","[1637798400000, 0.0]","[1637798400000, 37613819.1379432]"
2021-11-26,"[1637884800000, 0.13940138438273605]","[1637884800000, 0.0]","[1637884800000, 61509961.047550455]"
2021-11-27,"[1637971200000, 0.12393158437043333]","[1637971200000, 0.0]","[1637971200000, 33758791.3559829]"
2021-11-28,"[1638057600000, 0.12576531366386184]","[1638057600000, 0.0]","[1638057600000, 13457682.284991488]"
2021-11-29,"[1638144000000, 0.1220673855831278]","[1638144000000, 0.0]","[1638144000000, 22378309.208511647]"
2021-11-30,"[1638230400000, 0.12406632388775071]","[1638230400000, 0.0]","[1638230400000, 13703158.164964736]"
2021-12-01,"[1638316800000, 0.11937611766253474]","[1638316800000, 0.0]","[1638316800000, 13397154.833536422]"
2021-12-02,"[1638403200000, 0.1222701739769549]","[1638403200000, 0.0]","[1638403200000, 21427164.952281933]"
2021-12-03,"[1638489600000, 0.12067669264454364]","[1638489600000, 0.0]","[1638489600000, 15017514.637627674]"
2021-12-04,"[1638576000000, 0.11522450534642804]","[1638576000000, 0.0]","[1638576000000, 14278079.642032908]"
2021-12-05,"[1638662400000, 0.09683454842923651]","[1638662400000, 0.0]","[1638662400000, 25269294.99872905]"
2021-12-06,"[1638748800000, 0.09059852012668979]","[1638748800000, 0.0]","[1638748800000, 30648770.63556528]"
2021-12-07,"[1638835200000, 0.09942293045409667]","[1638835200000, 0.0]","[1638835200000, 67134435.3423715]"
2021-12-08,"[1638921600000, 0.09883741204758181]","[1638921600000, 0.0]","[1638921600000, 15606260.655463936]"
2021-12-09,"[1639008000000, 0.09854762693780829]","[1639008000000, 0.0]","[1639008000000, 9155071.605354376]"
2021-12-10,"[1639094400000, 0.09003908640578506]","[1639094400000, 0.0]","[1639094400000, 5597561.841347058]"
2021-12-11,"[1639180800000, 0.08682888207268814]","[1639180800000, 0.0]","[1639180800000, 6439229.71880503]"
2021-12-12,"[1639267200000, 0.090529735866151]","[1639267200000, 0.0]","[1639267200000, 5009707.541276785]"
2021-12-13,"[1639353600000, 0.09079101256639766]","[1639353600000, 0.0]","[1639353600000, 2365334.932946652]"
2021-12-14,"[1639440000000, 0.0812057799144149]","[1639440000000, 0.0]","[1639440000000, 5392235.814135008]"
2021-12-15,"[1639526400000, 0.081914948518943]","[1639526400000, 0.0]","[1639526400000, 10312002.706240203]"
